Fide id,Name,Federation,Gender,Year_of_birth,Title,Standard_Rating,Rapid_rating,Blitz_rating,Inactive_flag,age,agerange
4690745,"Lubbe, Melanie",GER,F,1990,WGM,2287,0,2263,Active,30,20-30
932400,"Injac, Teodora",SRB,F,2000,WIM,2286,2179,2316,Active,20,10-20
320242,"Olsarova, Karolina",CZE,F,1993,WGM,2286,2173,2176,Active,27,20-30
25050389,Vantika Agrawal,IND,F,2002,WIM,2286,1729,1820,Active,18,10-20
4140370,"Chistiakova, Tamara",RUS,F,1986,WFM,2285,2215,2245,Inactive,34,30-40
13301314,"Galojan, Lilit",ARM,F,1983,IM,2285,2282,2275,Inactive,37,30-40
14900866,"Hagarova, Zuzana",SVK,F,1977,IM,2285,2305,0,Active,43,40-50
4108493,"Kharkova, Elena",RUS,F,0,WIM,2285,0,0,Inactive,0,
12400300,"Nguyen, Thi Thanh An",VIE,F,1976,WGM,2285,2220,2119,Active,44,40-50
1708830,"Agrest, Inna",SWE,F,1991,WIM,2284,2155,2095,Active,29,20-30
13600508,"Darchia, Diana",GEO,F,1977,WGM,2284,2278,0,Inactive,43,40-50
2806819,"Gesser, Bella",ISR,F,1985,WGM,2284,0,0,Inactive,35,30-40
675946,"Navrotescu, Andreea-Cristiana",FRA,F,1996,WIM,2284,2220,2210,Active,24,20-30
34124184,"Borisova, Ekaterina",RUS,F,2000,FM,2283,2119,2102,Active,20,10-20
24125148,"Semenova, Elena",RUS,F,1992,WIM,2283,2117,2105,Active,28,20-30
12900460,"Heinemann, Josefine",GER,F,1998,WGM,2281,2177,2219,Active,22,20-30
3506487,"Llaudy Pupo, Lisandra",CUB,F,1988,WIM,2281,0,2243,Active,32,30-40
14117665,"Malakhova, Elizaveta",UKR,F,1993,WGM,2281,2222,2142,Inactive,27,20-30
13402137,"Umudova, Nargiz",AZE,F,1989,WGM,2281,2157,2171,Active,31,30-40
4106431,"Korkina, Svetlana",RUS,F,1971,WIM,2280,0,0,Inactive,49,40-50
4616057,"Manakov, Marina",GER,F,1969,WIM,2280,0,0,Inactive,51,50-60
2054000,"Nguyen, Emily",USA,F,2002,WIM,2280,0,1748,Active,18,10-20
4107268,"Sammula, Martinovna",RUS,F,0,No Title,2280,0,0,Inactive,0,
4157087,"Bronnikova, Elizaveta",RUS,F,1985,WIM,2279,2174,2147,Inactive,35,30-40
949086,"Gajcin, Marina",SRB,F,2001,WIM,2279,2102,2186,Active,19,10-20
13402625,"Khalafova, Narmin",AZE,F,1994,WGM,2279,2031,2109,Inactive,26,20-30
11601124,"Reizniece-Ozola, Dana",LAT,F,1981,WGM,2279,2204,2232,Active,39,30-40
1130790,"Warakomska, Anna",POL,F,1992,WGM,2279,2108,2062,Active,28,20-30
13601105,"Goletiani, Rusudan",USA,F,1980,IM,2278,0,0,Inactive,40,30-40
4185641,"Ivakhinova, Inna",RUS,F,1989,WGM,2278,2349,2307,Inactive,31,30-40
4901878,"Munkhzul, Turmunkh",MGL,F,2002,WIM,2278,2044,2235,Active,18,10-20
4110943,"Smirnova, Ekaterina",RUS,F,1996,WIM,2278,2106,2072,Active,24,20-30
4608682,"Trabert, Bettina",GER,F,1969,WGM,2278,0,0,Inactive,51,50-60
4145933,"Zhuravleva, Olga",RUS,F,1984,WIM,2278,2176,2119,Inactive,36,30-40
14200686,"Koepke, Elena",GER,F,1984,WGM,2277,2264,2283,Active,36,30-40
309672,"Petrova, Kristyna",CZE,F,1992,WIM,2277,2244,2162,Active,28,20-30
13601431,"Charkhalashvili, Inga",GEO,F,1983,WGM,2276,2332,2219,Active,37,30-40
1331973,"Georgescu, Lena",SUI,F,1999,WIM,2276,2121,2256,Active,21,20-30
13500295,"Popova, Natalija",BLR,F,1976,WIM,2276,2171,2098,Inactive,44,40-50
13503189,"Sharevich, Anna",USA,F,1985,WGM,2276,2245,2261,Inactive,35,30-40
35006665,Sharma Isha,IND,F,2000,WIM,2276,1799,1834,Active,20,10-20
14102692,"Borzenkova, Irina",UKR,F,1976,No Title,2275,0,0,Inactive,44,40-50
2801590,"Gershnik, Anna",USA,F,1975,WGM,2275,0,0,Inactive,45,40-50
2802015,"Klinova, Masha",ISR,F,1968,IM,2275,2301,2274,Active,52,50-60
24173606,"Afonasieva, Anna",RUS,F,2001,WIM,2274,2168,2086,Active,19,10-20
13401521,"Mamedjarova, Zeinab",AZE,F,1983,WGM,2274,2198,2250,Active,37,30-40
14201526,"Muminova, Nafisa",UZB,F,1990,WGM,2274,2325,2258,Inactive,30,20-30
2916711,"Peycheva, Gergana",BUL,F,2003,FM,2274,2035,1850,Active,17,10-20
13602659,"Purtseladze, Maka",GEO,F,1988,IM,2274,2229,2178,Inactive,32,30-40
8600520,"Lu, Xiaosha",CHN,F,1973,WIM,2273,0,0,Inactive,47,40-50
2921103,"Mehmed, Elif",BUL,F,2004,WFM,2273,1868,1687,Active,16,10-20
1208063,"Calotescu, Ana-Cristina",ROU,F,1983,WGM,2272,0,0,Inactive,37,30-40
24174041,"Maltsevskaya, Aleksandra",RUS,F,2002,WGM,2272,2356,2295,Active,18,10-20
2902265,"Alexieva, Silvia",FRA,F,1974,IM,2271,2286,2315,Active,46,40-50
4130510,"Dorofeeva, Anna",RUS,F,1979,WIM,2271,0,0,Inactive,41,40-50
34166146,"Getman, Tatyana",RUS,F,2003,WFM,2271,2177,2091,Active,17,10-20
24130010,"Kozhakina, Alena V.",RUS,F,1992,WFM,2271,0,0,Inactive,28,20-30
4163117,"Kucherova, Lija",RUS,F,1986,WGM,2271,0,0,Inactive,34,30-40
44157797,"Nasyrova, Ekaterina",RUS,F,2005,WFM,2271,2047,2097,Active,15,10-20
12500330,"Derakhshani, Dorsa",USA,F,1998,IM,2270,2029,2111,Active,22,20-30
13600125,"Gaprindashvili, Nona",GEO,F,1941,GM,2270,2199,2105,Active,79,70-80
4617339,"Juergens, Vera",GER,F,1969,WGM,2270,0,0,Inactive,51,50-60
24145084,"Maletina, Tatiana",RUS,F,1994,WIM,2270,2222,2227,Active,26,20-30
8600376,"Ning, Chunhong",CHN,F,1968,WGM,2270,0,0,Inactive,52,50-60
2200465,"Pares Vives, Natalia",ESP,F,1955,FM,2270,0,0,Inactive,65,60-70
14126869,"Potapova, Margarita",RUS,F,2000,WIM,2270,2184,2235,Active,20,10-20
12924997,"Schneider, Jana",GER,F,2002,FM,2270,2138,2028,Active,18,10-20
708780,"Terbe, Julianna",HUN,F,1997,WIM,2270,2237,2098,Active,23,20-30
13603108,"Mikadze, Miranda",GEO,F,1989,WGM,2269,2230,2244,Active,31,30-40
13600737,"Tqeshelashvili, Sopio",GEO,F,1979,WGM,2269,1966,1798,Inactive,41,40-50
13300695,"Vaganian, Irina",ARM,F,1963,WIM,2269,0,0,Inactive,57,50-60
34188859,"Yakimova, Mariya",RUS,F,2005,WFM,2269,2068,2049,Active,15,10-20
14107449,"Dornbusch, Tatiana",MNC,F,1982,WGM,2268,2248,2206,Active,38,30-40
14121093,"Prudnykova, Olga",UKR,F,1994,WIM,2268,2200,2162,Inactive,26,20-30
1204327,"Sandu, Mihaela",ROU,F,1977,WGM,2268,2185,2169,Active,43,40-50
4239873,"Avramidou, Anastasia",GRE,F,2000,FM,2267,2052,2183,Active,20,10-20
13400037,"Babayeva, Fanara",AZE,F,1972,WFM,2267,0,0,Inactive,48,40-50
8603995,"Gu, Tianlu",CHN,F,1997,WIM,2267,2155,2136,Active,23,20-30
8608709,"Ren, Xiaoyi",CHN,F,1996,WIM,2267,2254,2189,Active,24,20-30
14107503,"Rohonyan, Katerina",USA,F,1984,WGM,2267,0,2321,Inactive,36,30-40
12506540,"Hakimifard, Ghazal",SUI,F,1994,WGM,2265,2188,2189,Active,26,20-30
11600438,"Klovane, Astra",LAT,F,1944,No Title,2265,0,0,Inactive,76,70-80
14204487,"Yakubbaeva, Nilufar",UZB,F,2000,WIM,2265,1703,1706,Active,20,10-20
13903284,"Baciu, Diana",MDA,F,1994,WIM,2264,0,0,Active,26,20-30
14112930,"Boytsun, Olena",UKR,F,1983,WIM,2264,0,0,Inactive,37,30-40
13401807,"Abdulla, Khayala",AZE,F,1993,WGM,2263,2022,2060,Active,27,20-30
13413015,"Beydullayeva, Govhar",AZE,F,2003,WFM,2263,1924,1972,Active,17,10-20
4175026,"Cheremnova, Tamara",RUS,F,1989,WIM,2263,2228,2227,Inactive,31,30-40
8602611,"Gu, Xiaobing",CHN,F,1985,WGM,2263,2221,2174,Active,35,30-40
908029,"Maric, Mirjana",SRB,F,1970,WGM,2263,0,0,Inactive,50,40-50
25049615,Priyanka Nutakki,IND,F,2002,WIM,2263,1922,1916,Active,18,10-20
2266423,"Robles Garcia, Claudia",ESP,F,1990,WIM,2263,0,0,Inactive,30,20-30
13429310,"Dadashli, Narmin",AZE,F,1993,WFM,2262,0,0,Inactive,27,20-30
4162919,"Grigoryeva, Natalya",RUS,F,1982,No Title,2262,0,0,Inactive,38,30-40
3511685,"Hernandez Moya, Yuleisy",CUB,F,1992,WGM,2262,0,2156,Active,28,20-30
8607664,"Li, Yunshan",CHN,F,2002,WIM,2262,2028,1999,Active,18,10-20
3507700,"Miranda Llanes, Yerisbel",CUB,F,1987,WIM,2262,0,2260,Active,33,30-40
54117739,"Nur-Mukhametova, Alisa",RUS,F,2005,No Title,2262,2031,1819,Active,15,10-20
4119851,"Roschina, Tatiana",RUS,F,1976,WGM,2262,0,0,Inactive,44,40-50
4150740,"Burtasova, Anna",CAN,F,1987,WGM,2261,2265,2215,Active,33,30-40
4164903,"Lelekova, Olga",RUS,F,1987,WIM,2261,2190,2052,Inactive,33,30-40
4127951,"Mirzoeva, Elmira",RUS,F,1981,WGM,2261,2271,2135,Inactive,39,30-40
35061887,Savitha Shri B,IND,F,2007,WFM,2261,1687,1787,Active,13,10-20
8602816,"Zeng, Bei",CHN,F,0,No Title,2261,0,0,Inactive,0,
4141237,"Ibragimova, Lilia",RUS,F,1966,No Title,2260,2222,2204,Inactive,54,50-60
702358,"Ivanka, Maria",HUN,F,1950,WGM,2260,0,0,Inactive,70,60-70
4124111,"Karavaeva, Olga",RUS,F,1977,WIM,2260,2190,2105,Inactive,43,40-50
13600419,"Khurtsilava, Inga",GEO,F,1975,WGM,2260,2049,2074,Inactive,45,40-50
4185803,"Kostyuk, Tatiana",RUS,F,1979,No Title,2260,0,0,Inactive,41,40-50
301680,"Kratochvilova, Jana",CZE,F,1999,No Title,2260,0,0,Inactive,21,20-30
4173490,"Kuleshova, Nadezhda N",RUS,F,1985,No Title,2260,0,0,Inactive,35,30-40
401510,"Lalic, Susan K",ENG,F,1965,IM,2260,0,0,Inactive,55,50-60
4149084,"Lidonova, Gulnara",RUS,F,1973,WFM,2260,0,0,Inactive,47,40-50
2808072,"Porat, Maya",ISR,F,1991,WIM,2260,0,2180,Active,29,20-30
4108256,"Rubzova, Tatiana",RUS,F,1962,WGM,2260,2248,0,Inactive,58,50-60
8600287,"An, Yangfeng",CHN,F,1963,WIM,2259,0,0,Inactive,57,50-60
1108824,"Bayer, Dorota",POL,F,1980,WIM,2259,0,0,Inactive,40,30-40
4108752,"Grabuzova, Tatiana",RUS,F,1967,WGM,2259,2202,2156,Active,53,50-60
1152254,"Kubicka, Anna",POL,F,1999,WIM,2259,2090,1992,Active,21,20-30
4152654,"Meshcheriakova, Evgenia",RUS,F,1985,WGM,2259,0,0,Inactive,35,30-40
2802244,"Pitam, Ella",ISR,F,1977,WGM,2259,0,0,Inactive,43,40-50
2102390,"Ratcu, Tatiana",BRA,F,1979,WIM,2259,0,0,Inactive,41,40-50
1019481,"Schut, Lisa",NED,F,1994,WIM,2259,2383,2234,Inactive,26,20-30
913553,"Velikic, Adela",SRB,F,1997,WIM,2259,2240,2132,Active,23,20-30
4640586,"Meier, Annemarie",GER,F,1957,No Title,2258,0,0,Inactive,63,60-70
12401676,"Nguyen, Thi Mai Hung",VIE,F,1994,WGM,2258,2271,2129,Active,26,20-30
4172132,"Shulepina, Kristina",RUS,F,1987,WIM,2258,0,0,Inactive,33,30-40
4141296,"Vasilevich, Irina",RUS,F,1985,IM,2258,2176,2153,Inactive,35,30-40
14102110,"Zozulia, Anna",BEL,F,1980,IM,2258,2245,2277,Inactive,40,30-40
706787,"Felkai, Agnes",HUN,F,1974,No Title,2257,0,0,Inactive,46,40-50
4123417,"Malina, Diana",RUS,F,1977,WFM,2257,2240,0,Inactive,43,40-50
905992,"Markovic, Gordana",SRB,F,1951,WIM,2257,0,0,Inactive,69,60-70
2620472,"Ouellet, Maili-Jade",CAN,F,2002,WGM,2257,2113,1886,Active,18,10-20
4404564,"Rodriguez Rueda, Paula Andrea",COL,F,1996,IM,2257,2312,2199,Inactive,24,20-30
4617304,"Belic, Jordanka",SRB,F,1964,WGM,2256,0,0,Active,56,50-60
14905779,"Cibickova, Zuzana",SVK,F,1988,WGM,2256,2291,2234,Active,32,30-40
25096990,Mrudul Dehankar,IND,F,2004,WIM,2256,1586,1766,Active,16,10-20
1200712,"Olarasu, Gabriela",ROU,F,1964,WGM,2256,0,0,Inactive,56,50-60
1213776,"Sgircea, Silvia-Raluca",ROU,F,1989,WIM,2256,2196,2120,Active,31,30-40
6000347,"Corke, Anya S",ENG,F,1990,WGM,2255,0,0,Inactive,30,20-30
14102366,"Kalinina, Vladislava",UKR,F,1980,WIM,2255,0,0,Inactive,40,30-40
44164548,"Pogorelskikh, Sofia",RUS,F,2004,No Title,2255,1912,1829,Active,16,10-20
2807602,"Gutmakher, Olga",ISR,F,1987,WIM,2254,2243,0,Active,33,30-40
4113721,"Gvanceladze, Anna",RUS,F,1993,WFM,2254,2087,2053,Active,27,20-30
5201829,"Camacho, Chardine Cheradee",PHI,F,1994,WIM,2253,0,2181,Inactive,26,20-30
5001080,"Mahalakshmi, M",IND,F,1998,WIM,2253,2060,2176,Active,22,20-30
13502875,"Romanova, Inna",BLR,F,1975,WGM,2253,0,0,Inactive,45,40-50
8601240,"Gao, Zhiqian",CHN,F,1973,No Title,2252,0,0,Inactive,47,40-50
1135988,"Kantane, Anna",POL,F,1995,WIM,2252,2170,2083,Active,25,20-30
7101198,"Sihite, Chelsie Monica Ignesias",INA,F,1995,WIM,2252,2233,2224,Inactive,25,20-30
2109220,"Terao, Juliana Sayumi",BRA,F,1991,FM,2252,2212,2225,Active,29,20-30
8601704,"Xiao, Yue",CHN,F,1987,No Title,2252,0,0,Inactive,33,30-40
4621905,"Delemarre, Isabel",GER,F,1978,WIM,2251,0,0,Inactive,42,40-50
704814,"Havanecz, Bianka",HUN,F,1994,WIM,2251,2139,0,Active,26,20-30
13600974,"Imnadze, Nato",GEO,F,1996,WIM,2251,2144,2114,Inactive,24,20-30
3507831,"Perez Rodriguez, Jennifer",PAR,F,1987,WIM,2251,2150,2170,Active,33,30-40
14100703,"Andreieva, Olga A",UKR,F,1937,WIM,2250,0,0,Inactive,83,80-90
6364063,"Caglar, Sila",TUR,F,2004,WIM,2250,0,1832,Active,16,10-20
14507943,"Franciskovic, Borka",CRO,F,1988,WIM,2250,2205,2258,Active,32,30-40
401927,"Needham, Teresa",ENG,F,1965,WIM,2250,0,0,Inactive,55,50-60
12500666,"Paridar, Shadi",IRI,F,1986,WGM,2250,0,0,Inactive,34,30-40
14501740,"Puljek-Salai, Zorica",CRO,F,1965,WIM,2250,0,2142,Inactive,55,50-60
2003287,"Savereide, Diane",USA,F,1954,WIM,2250,0,0,Inactive,66,60-70
404292,"Sheldon, Ruth",ENG,F,1980,WIM,2250,0,0,Inactive,40,30-40
1008498,"De Jong-Muhren, Bianca",NED,F,1986,WGM,2249,0,0,Inactive,34,30-40
4110145,"Ovchinnikova, Julia",RUS,F,1965,WIM,2249,0,0,Inactive,55,50-60
4402472,"Rivera, Ingris",COL,F,1988,WIM,2249,2152,2116,Active,32,30-40
100536,"Amura, Claudia",ARG,F,1970,WGM,2248,2270,2239,Active,50,40-50
721530,"Schneider, Veronika",HUN,F,1987,WGM,2248,0,2237,Inactive,33,30-40
14108623,"Kuharenko, Svetlana",UKR,F,1984,WIM,2247,0,0,Inactive,36,30-40
2908689,"Nikolova, Adriana",BUL,F,1988,WGM,2247,2276,2184,Inactive,32,30-40
4146794,"Novikova, Anna",RUS,F,1985,WIM,2247,2180,2114,Active,35,30-40
4189949,"Schepetkova, Margarita",RUS,F,1988,WIM,2247,2248,2087,Active,32,30-40
13706799,"Serikbay, Assel",KAZ,F,2002,WIM,2247,2075,2071,Active,18,10-20
13900285,"Wagener, Anna",LUX,F,1976,WGM,2247,2313,2240,Active,44,40-50
4106377,"Chekhova-Kostina, Tatiana M",RUS,F,1955,WIM,2246,2165,2075,Inactive,65,60-70
701068,"Veroci, Zsuzsa",HUN,F,1949,WGM,2246,0,0,Inactive,71,70-80
4158237,"Alliulova, Dina",RUS,F,1986,No Title,2245,0,0,Inactive,34,30-40
4141911,"Druzhinina, Olga",RUS,F,1984,No Title,2245,0,2163,Inactive,36,30-40
14124327,"Efimenko, Maria",UKR,F,1996,WIM,2245,2295,2169,Active,24,20-30
14201437,"Gevorgyan, Irina",UZB,F,1990,WGM,2245,2126,2246,Active,30,20-30
13700081,"Khasanova, Flyura",KAZ,F,1964,WGM,2245,2208,2233,Inactive,56,50-60
13403710,"Mammadova, Narmin",AZE,F,1999,WIM,2245,2099,2003,Active,21,20-30
4132203,"Molchanova, Tatjana",RUS,F,1980,WGM,2245,2161,2220,Inactive,40,30-40
10500146,"Zainal, Farah Atiyah",BRU,F,0,No Title,2245,0,2228,Inactive,0,
8602867,"Zhang, Jilin",AUS,F,1986,WGM,2245,2246,0,Active,34,30-40
3804178,"Chumpitaz, Ann",PER,F,1994,WIM,2244,2204,2168,Inactive,26,20-30
2080788,"Eswaran, Ashritha",USA,F,2000,WIM,2244,0,0,Active,20,10-20
8600740,"Guo, Jun",CHN,F,1973,WFM,2244,0,0,Inactive,47,40-50
618446,"Leconte, Maria",FRA,F,1970,WGM,2244,2188,2108,Active,50,40-50
4123891,"Loktionova, Natalia",RUS,F,1974,WIM,2244,2191,0,Inactive,46,40-50
8618020,"Lu, Miaoyi",CHN,F,2010,No Title,2244,1403,1545,Active,10,10-20
4109503,"Minogina, Tamara",RUS,F,1959,WIM,2244,2231,2138,Inactive,61,60-70
5024528,"Pujari, Rucha",IND,F,1994,WIM,2244,2141,2113,Active,26,20-30
1206729,"Voicu-Jagodzinsky, Carmen",ROU,F,1981,WGM,2244,2222,2193,Active,39,30-40
24115347,"Balaian, Alina",RUS,F,1992,WIM,2243,2165,2195,Active,28,20-30
1308521,"Mueller-Seps, Monika",SUI,F,1986,WGM,2243,2213,2198,Inactive,34,30-40
34111422,"Nosacheva, Mariya",RUS,F,2001,WFM,2243,2051,2069,Active,19,10-20
5043131,"Parnali, S Dharia",IND,F,1997,WIM,2243,1868,1962,Active,23,20-30
5015448,"Vinuthna, N.",IND,F,1987,WIM,2243,0,0,Inactive,33,30-40
14534215,"Cvitan, Ena",CRO,F,2001,FM,2242,1951,2016,Active,19,10-20
2072505,"Gorti, Akshita",USA,F,2002,FM,2242,2215,2144,Inactive,18,10-20
14605511,"Vidic, Teja",SLO,F,1998,WIM,2242,1946,1989,Active,22,20-30
1102575,"Erenska-Barlo, Hanna",POL,F,1946,WGM,2241,0,1895,Inactive,74,70-80
4123859,"Kamenskaja, Olga",RUS,F,1971,WFM,2241,0,0,Inactive,49,40-50
4153987,"Komiagina, Maria",RUS,F,1984,WIM,2241,2098,2070,Active,36,30-40
8601585,"Na, Linna",CHN,F,1987,No Title,2241,0,0,Inactive,33,30-40
1621629,"Newrkla, Katharina",AUT,F,1992,WIM,2241,2122,2164,Active,28,20-30
8601984,"Li, Lu",CHN,F,1981,No Title,2240,0,0,Inactive,39,30-40
4129989,"Moskalyuk, Natalya",RUS,F,1979,WFM,2240,0,0,Inactive,41,40-50
4122895,"Neroda, Alexandra",RUS,F,1978,WIM,2240,0,0,Inactive,42,40-50
4194950,"Saulina, Varvara",RUS,F,1992,WFM,2240,2066,2060,Active,28,20-30
4127641,"Sheredina, Anna",RUS,F,1976,No Title,2240,0,0,Inactive,44,40-50
13400029,"Velikhanli, Firuza",AZE,F,1970,WGM,2240,0,0,Inactive,50,40-50
12408956,"Bach, Ngoc Thuy Duong",VIE,F,2003,WIM,2239,1800,1865,Active,17,10-20
2813742,"Lahav, Michal",ISR,F,1999,WIM,2239,2018,2075,Active,21,20-30
34100200,"Lysenko, Margarita",RUS,F,1999,WFM,2239,2146,2217,Active,21,20-30
873349,"Movileanu, Daniela",ITA,F,1996,WFM,2239,2099,2231,Active,24,20-30
25014510,Aakanksha Hagawane,IND,F,2000,WIM,2238,1870,1971,Active,20,10-20
2915235,"Antova, Gabriela",BUL,F,2002,FM,2238,2110,2179,Active,18,10-20
7101244,"Citra, Dewi Ardhiani Anastasia",INA,F,1994,WIM,2238,2158,2120,Inactive,26,20-30
4655524,"Duppel, Tina",GER,F,1984,WIM,2238,0,0,Inactive,36,30-40
13401491,"Hojjatova, Aydan",AZE,F,1999,WGM,2238,2104,1990,Inactive,21,20-30
927007,"Manakova, Maria",SRB,F,1974,WGM,2238,2239,2136,Active,46,40-50
14102412,"Sarana-Hungeling, Oksana",GER,F,1979,WGM,2238,0,0,Inactive,41,40-50
715352,"Kiss, Fernanda",HUN,F,1979,WIM,2237,0,0,Inactive,41,40-50
8602158,"Li, Nan",CHN,F,1987,No Title,2237,0,0,Inactive,33,30-40
8602310,"Liu, Pei",CHN,F,1988,WIM,2237,0,0,Inactive,32,30-40
4652819,"Naiditsch, Irina",GER,F,1986,No Title,2237,0,0,Inactive,34,30-40
4163591,"Nebolsina, Vera",RUS,F,1989,WGM,2237,2197,2208,Active,31,30-40
1705032,"Agrest, Svetlana",SWE,F,1966,WIM,2236,0,0,Inactive,54,50-60
4152832,"Gromova, Iulia",RUS,F,1985,WIM,2236,2132,2093,Inactive,35,30-40
4194594,"Chernova, Anastasia",RUS,F,1989,No Title,2235,0,0,Inactive,31,30-40
5045118,Cholleti Sahajasri,IND,F,1996,WIM,2235,1976,1988,Active,24,20-30
13703595,"Davletbayeva, Madina",KAZ,F,1989,WGM,2235,2226,2115,Active,31,30-40
2008602,"Hahn, Anna",USA,F,1976,WIM,2235,0,0,Inactive,44,40-50
4612191,"Heintze, Marion",GER,F,1954,WIM,2235,0,0,Inactive,66,60-70
14109190,"Hrabinska, Myroslava",UKR,F,1984,WGM,2235,2079,2240,Inactive,36,30-40
4123352,"Krylova, Olga",RUS,F,0,WIM,2235,0,0,Inactive,0,
12401285,"Pham, Bich Ngoc",VIE,F,1990,WIM,2235,2181,2257,Active,30,20-30
4109791,"Putjatina, Nadezhda",RUS,F,0,No Title,2235,0,0,Inactive,0,
14132400,"Shpanko, Nadiia",UKR,F,2002,WIM,2235,2069,2121,Active,18,10-20
4135504,"Zakurdjaeva, Irina",RUS,F,1982,WGM,2235,2186,2179,Inactive,38,30-40
3506355,"Corrales Jimenez, Zenia",MEX,F,1989,WIM,2234,2176,2220,Active,31,30-40
2905612,"Genova, Lyubka",BUL,F,1983,WIM,2234,2230,2224,Active,37,30-40
14201780,"Kurbonboeva, Sarvinoz",UZB,F,1994,WGM,2234,2129,2054,Active,26,20-30
1210785,"Moldovan, Corina",ROU,F,1983,WIM,2234,2218,0,Inactive,37,30-40
4636546,"Schmidt, Jessica",GER,F,1979,WGM,2234,2219,0,Active,41,40-50
4158296,"Dolgova, Olga",LAT,F,1987,WIM,2233,2139,2140,Inactive,33,30-40
1209914,"Dragomirescu, Angela",ROU,F,1973,WIM,2233,2188,2237,Active,47,40-50
2801035,"Kristol, Luba",ISR,F,1944,WIM,2233,0,0,Inactive,76,70-80
4149068,"Akhmetshina, Alina",RUS,F,1984,WFM,2232,0,0,Inactive,36,30-40
14105551,"Cherednichenko, Svetlana",UKR,F,1984,WGM,2232,2277,0,Inactive,36,30-40
4185609,"Ilchenko, Nadezhda",RUS,F,1986,WIM,2232,0,0,Inactive,34,30-40
4109228,"Kryukova, Irina",RUS,F,1968,WGM,2232,0,2240,Inactive,52,50-60
22247270,"Nicolas Zapata, Irene",ESP,F,1997,WIM,2232,2188,2192,Active,23,20-30
14109794,"Areshchenko, Kateryna",UKR,F,1985,WGM,2231,0,2207,Inactive,35,30-40
13712802,"Kamalidenova, Meruert",KAZ,F,2005,WFM,2231,1875,2085,Active,15,10-20
14400073,"Misanovic, Vesna",BIH,F,1964,WGM,2231,0,0,Active,56,50-60
4121465,"Rakitskaja, Mariya",RUS,F,1972,No Title,2231,0,0,Inactive,48,40-50
8602824,"Tu, Haiqiong",CHN,F,1975,No Title,2231,0,0,Inactive,45,40-50
4107985,"Arbatskaia, N",RUS,F,1971,No Title,2230,0,0,Inactive,49,40-50
2019507,"Battsetseg, Tsagaan",USA,F,1972,WIM,2230,0,0,Inactive,48,40-50
4900588,"Battsetseg, Tuvshintugs",MGL,F,1978,WIM,2230,0,0,Inactive,42,40-50
14100959,"Dekusar, Maria",UKR,F,1972,WIM,2230,0,0,Inactive,48,40-50
4140443,"Khusnutdinova, Luiza",RUS,F,1983,WIM,2230,0,0,Inactive,37,30-40
12401013,"Luong, Phuong Hanh",VIE,F,1983,WIM,2230,2132,2119,Active,37,30-40
14904888,"Maslikova, Veronika",SVK,F,1986,WIM,2230,0,2260,Active,34,30-40
24173371,"Dimitrova, Aleksandra",RUS,F,2000,WIM,2229,2066,1946,Active,20,10-20
14112035,"Doluhanova, Evgeniya",UKR,F,1984,WGM,2229,2234,2153,Active,36,30-40
116459,"Fernandez, Maria Florencia",ARG,F,1991,WIM,2229,2116,2184,Active,29,20-30
4144210,"Kharashkina, Bairta",RUS,F,1982,WFM,2229,0,0,Inactive,38,30-40
4166736,"Kirillova, Varvara",RUS,F,1987,WIM,2229,0,0,Inactive,33,30-40
3601617,"Velazquez Garcia, Maria",ECU,F,1984,WFM,2229,0,0,Inactive,36,30-40
505161,"Zhou, Qiyu",CAN,F,2000,FM,2229,0,1925,Active,20,10-20
14117258,"Babiy, Olga",UKR,F,1989,WGM,2228,2238,2304,Active,31,30-40
4901444,"Enkhtuul, Altan-Ulzii",MGL,F,1994,WGM,2228,2039,2059,Active,26,20-30
1212915,"Foisor, Sabina-Francesca",USA,F,1989,WGM,2228,2312,2240,Active,31,30-40
13300270,"Gevorgyan, Maria",ARM,F,1994,WGM,2228,2147,2210,Active,26,20-30
872342,"Gueci, Tea",ITA,F,1999,WIM,2228,2055,2142,Active,21,20-30
350591,"Richterova, Natasa",CZE,F,1996,WIM,2228,2139,2143,Active,24,20-30
11602260,"Amerika, Katrina",LAT,F,1991,WIM,2227,2130,2117,Active,29,20-30
14107244,"Arutyunova, Diana",UKR,F,1988,WGM,2227,2167,2203,Inactive,32,30-40
4158067,"Knyaginicheva, Irina",RUS,F,1985,WFM,2227,0,0,Inactive,35,30-40
14601982,"Krivec, Jana",SLO,F,1980,WGM,2227,2179,2053,Active,40,30-40
4149564,"Malgina, Tatiana",RUS,F,1984,WIM,2227,2244,2191,Inactive,36,30-40
24142573,"Niyazgulova, Marina",RUS,F,1995,WIM,2227,2248,2087,Inactive,25,20-30
14102404,"Rudolph, Anna",GER,F,1978,WIM,2227,0,0,Inactive,42,40-50
4130944,"Svistun, Olga",RUS,F,1977,WIM,2227,2238,0,Inactive,43,40-50
1114158,"Jakubiec, Edyta",POL,F,1981,WIM,2226,2156,2041,Active,39,30-40
32099568,"Kolotilina, Liudmila",ESP,F,1983,WFM,2226,2085,2074,Active,37,30-40
14112116,"Kostiukova, Liubov",UKR,F,1983,IM,2226,0,0,Inactive,37,30-40
4149106,"Norina, Viktoria",RUS,F,1967,WFM,2226,0,0,Inactive,53,50-60
4175840,"Tarasova, Viktoriya",RUS,F,1989,WIM,2226,2197,2182,Inactive,31,30-40
